Provinsi,Kode_Kab,Kabupaten_Kota,Bulan,Luas_Panen
SUMATERA UTARA,1214.0,NIAS SELATAN,November,1264.5099999999998
SUMATERA UTARA,1215.0,HUMBANG HASUNDUTAN,November,0.0
SUMATERA UTARA,1216.0,PAKPAK BHARAT,November,0.0
SUMATERA UTARA,1217.0,SAMOSIR,November,193.04
SUMATERA UTARA,1218.0,SERDANG BEDAGAI,November,930.1593805871136
SUMATERA UTARA,1219.0,BATU BARA,November,591.370234590831
SUMATERA UTARA,1220.0,PADANG LAWAS UTARA,November,671.3206704054853
SUMATERA UTARA,1221.0,PADANG LAWAS,November,327.489206863104
SUMATERA UTARA,1222.0,LABUHAN BATU SELATAN,November,0.0
SUMATERA UTARA,1223.0,LABUHAN BATU UTARA,November,60.39984205487452
SUMATERA UTARA,1224.0,NIAS UTARA,November,944.83
SUMATERA UTARA,1225.0,NIAS BARAT,November,70.60000000000001
SUMATERA UTARA,1271.0,SIBOLGA,November,0.0
SUMATERA UTARA,1272.0,TANJUNG BALAI,November,0.0
SUMATERA UTARA,1273.0,PEMATANG SIANTAR,November,5.91
SUMATERA UTARA,1274.0,TEBING TINGGI,November,54.85537417298918
SUMATERA UTARA,1275.0,MEDAN,November,14.626276038561173
SUMATERA UTARA,1276.0,BINJAI,November,7.731907178241061
SUMATERA UTARA,1277.0,PADANGSIDIMPUAN,November,166.14
SUMATERA UTARA,1278.0,GUNUNGSITOLI,November,468.09656473724704
SUMATERA BARAT,1301.0,KEPULAUAN MENTAWAI,November,7.54
SUMATERA BARAT,1302.0,PESISIR SELATAN,November,793.58
SUMATERA BARAT,1303.0,SOLOK,November,1900.2514594269728
SUMATERA BARAT,1304.0,SIJUNJUNG,November,1180.4063316339393
SUMATERA BARAT,1305.0,TANAH DATAR,November,2849.945388120098
SUMATERA BARAT,1306.0,PADANG PARIAMAN,November,2227.13
SUMATERA BARAT,1307.0,AGAM,November,2812.4500000000003
SUMATERA BARAT,1308.0,LIMA PULUH KOTA,November,2446.9737156365327
SUMATERA BARAT,1309.0,PASAMAN,November,1698.74
SUMATERA BARAT,1310.0,SOLOK SELATAN,November,1179.4882712106796
SUMATERA BARAT,1311.0,DHARMASRAYA,November,500.69000000000005
SUMATERA BARAT,1312.0,PASAMAN BARAT,November,563.1
SUMATERA BARAT,1371.0,PADANG,November,1519.72887555332
SUMATERA BARAT,1372.0,SOLOK,November,60.19
SUMATERA BARAT,1373.0,SAWAH LUNTO,November,33.54182897366833
SUMATERA BARAT,1374.0,PADANG PANJANG,November,17.25
SUMATERA BARAT,1375.0,BUKITTINGGI,November,107.11999999999999
SUMATERA BARAT,1376.0,PAYAKUMBUH,November,412.26
SUMATERA BARAT,1377.0,PARIAMAN,November,278.13
RIAU,1401.0,KUANTAN SINGINGI,November,167.0256615167904
RIAU,1402.0,INDRAGIRI HULU,November,137.1687569755254
RIAU,1403.0,INDRAGIRI HILIR,November,460.24885106582735
RIAU,1404.0,PELALAWAN,November,387.84223167079455
RIAU,1405.0,S I A K,November,48.43999561300557
RIAU,1406.0,KAMPAR,November,724.8741027963289
RIAU,1407.0,ROKAN HULU,November,15.593403678143623
RIAU,1408.0,BENGKALIS,November,484.07231834794663
RIAU,1409.0,ROKAN HILIR,November,263.2111852905092
RIAU,1410.0,KEPULAUAN MERANTI,November,138.76851112450805
RIAU,1471.0,PEKANBARU,November,0.0
RIAU,1473.0,D U M A I,November,52.31155827003763
JAMBI,1501.0,KERINCI,November,1671.4854890556214
JAMBI,1502.0,MERANGIN,November,132.85946824336568
JAMBI,1503.0,SAROLANGUN,November,108.75288324071741
JAMBI,1504.0,BATANG HARI,November,391.0875129551905
JAMBI,1505.0,MUARO JAMBI,November,1258.9479107003522
JAMBI,1506.0,TANJUNG JABUNG TIMUR,November,340.6514250929677
JAMBI,1507.0,TANJUNG JABUNG BARAT,November,28.13496468375781
JAMBI,1508.0,TEBO,November,179.23460280647683
JAMBI,1509.0,BUNGO,November,370.07
JAMBI,1571.0,JAMBI,November,103.30626265564071
JAMBI,1572.0,SUNGAI PENUH,November,853.9424007676964
SUMATERA SELATAN,1601.0,OGAN KOMERING ULU,November,158.0598446355082
SUMATERA SELATAN,1602.0,OGAN KOMERING ILIR,November,4013.90112933938
SUMATERA SELATAN,1603.0,MUARA ENIM,November,256.35226784350857
SUMATERA SELATAN,1604.0,LAHAT,November,432.57883458109575
SUMATERA SELATAN,1605.0,MUSI RAWAS,November,1304.8125362402427
SUMATERA SELATAN,1606.0,MUSI BANYUASIN,November,1044.221725547226
SUMATERA SELATAN,1607.0,BANYU ASIN,November,1856.955948060423
SUMATERA SELATAN,1608.0,OGAN KOMERING ULU SELATAN,November,404.7765338930558
SUMATERA SELATAN,1609.0,OGAN KOMERING ULU TIMUR,November,3461.4357963069597
SUMATERA SELATAN,1610.0,OGAN ILIR,November,202.6105886708375
SUMATERA SELATAN,1611.0,EMPAT LAWANG,November,555.7598109024989
SUMATERA SELATAN,1612.0,PENUKAL ABAB LEMATANG ILIR,November,2.9202277088008923
SUMATERA SELATAN,1613.0,MUSI RAWAS UTARA,November,1217.688869809475
SUMATERA SELATAN,1671.0,PALEMBANG,November,100.45594289835095
SUMATERA SELATAN,1672.0,PRABUMULIH,November,0.0
SUMATERA SELATAN,1673.0,PAGAR ALAM,November,207.51999999999998
SUMATERA SELATAN,1674.0,LUBUKLINGGAU,November,68.19035442311221
BENGKULU,1701.0,BENGKULU SELATAN,November,1643.6689939873543
BENGKULU,1702.0,REJANG LEBONG,November,386.78999999999996
BENGKULU,1703.0,BENGKULU UTARA,November,304.7470275388557
BENGKULU,1704.0,KAUR,November,352.903692746645
BENGKULU,1705.0,SELUMA,November,876.7920752669746
BENGKULU,1706.0,MUKOMUKO,November,489.091507872101
BENGKULU,1707.0,LEBONG,November,908.8527302431282
BENGKULU,1708.0,KEPAHIANG,November,280.01953889991734
BENGKULU,1709.0,BENGKULU TENGAH,November,92.7037801116959
BENGKULU,1771.0,BENGKULU,November,14.202136980830677
LAMPUNG,1801.0,LAMPUNG BARAT,November,877.1371073337823
LAMPUNG,1802.0,TANGGAMUS,November,1763.1166160454443
LAMPUNG,1803.0,LAMPUNG SELATAN,November,1998.7589164807275
LAMPUNG,1804.0,LAMPUNG TIMUR,November,9941.294053951355
LAMPUNG,1805.0,LAMPUNG TENGAH,November,627.6236496715619
LAMPUNG,1806.0,LAMPUNG UTARA,November,64.94646972384196
LAMPUNG,1807.0,WAY KANAN,November,758.6929198564969
LAMPUNG,1808.0,TULANGBAWANG,November,9015.14203564118
LAMPUNG,1809.0,PESAWARAN,November,301.87254928452137
LAMPUNG,1810.0,PRINGSEWU,November,517.305239756871
LAMPUNG,1811.0,MESUJI,November,767.5468659092801
LAMPUNG,1812.0,TULANG BAWANG BARAT,November,60.041226914480575
LAMPUNG,1813.0,PESISIR BARAT,November,323.6484875947141
LAMPUNG,1871.0,BANDAR LAMPUNG,November,23.457065981530985
LAMPUNG,1872.0,METRO,November,0.0
KEPULAUAN BANGKA BELITUNG,1901.0,BANGKA,November,94.19321427475593
KEPULAUAN BANGKA BELITUNG,1902.0,BELITUNG,November,0.0
KEPULAUAN BANGKA BELITUNG,1903.0,BANGKA BARAT,November,0.0
KEPULAUAN BANGKA BELITUNG,1904.0,BANGKA TENGAH,November,4.755605683431557
KEPULAUAN BANGKA BELITUNG,1905.0,BANGKA SELATAN,November,1678.3550529490785
KEPULAUAN BANGKA BELITUNG,1906.0,BELITUNG TIMUR,November,21.371878561263813
KEPULAUAN BANGKA BELITUNG,1971.0,PANGKALPINANG,November,0.0
KEPULAUAN RIAU,2101.0,KARIMUN,November,0.0
KEPULAUAN RIAU,2102.0,BINTAN,November,0.0
KEPULAUAN RIAU,2103.0,NATUNA,November,1.72
KEPULAUAN RIAU,2104.0,LINGGA,November,2.88
KEPULAUAN RIAU,2105.0,KEPULAUAN ANAMBAS,November,0.94
KEPULAUAN RIAU,2171.0,B A T A M,November,0.0
KEPULAUAN RIAU,2172.0,TANJUNG PINANG,November,0.0
DKI JAKARTA,3101.0,KEPULAUAN SERIBU,November,0.0
DKI JAKARTA,3171.0,JAKARTA SELATAN,November,0.0
DKI JAKARTA,3172.0,JAKARTA TIMUR,November,0.0
DKI JAKARTA,3173.0,JAKARTA PUSAT,November,0.0
DKI JAKARTA,3174.0,JAKARTA BARAT,November,0.0
DKI JAKARTA,3175.0,JAKARTA UTARA,November,0.0
JAWA BARAT,3201.0,BOGOR,November,2341.7676282133807
JAWA BARAT,3202.0,SUKABUMI,November,3082.922718311449
JAWA BARAT,3203.0,CIANJUR,November,4639.213921180333
JAWA BARAT,3204.0,BANDUNG,November,6013.511955916045
JAWA BARAT,3205.0,GARUT,November,4718.885682084282
JAWA BARAT,3206.0,TASIKMALAYA,November,6122.017258632384
JAWA BARAT,3207.0,CIAMIS,November,1805.5188693102175
JAWA BARAT,3208.0,KUNINGAN,November,1227.7414104727795
JAWA BARAT,3209.0,CIREBON,November,9532.098535665256
JAWA BARAT,3210.0,MAJALENGKA,November,2839.0341695711522
JAWA BARAT,3211.0,SUMEDANG,November,2275.894756979678
JAWA BARAT,3212.0,INDRAMAYU,November,28439.13815386419
JAWA BARAT,3213.0,SUBANG,November,17988.02658821697
JAWA BARAT,3214.0,PURWAKARTA,November,512.9397653976465
JAWA BARAT,3215.0,KARAWANG,November,16588.611596576186
JAWA BARAT,3216.0,BEKASI,November,9129.206241257112
JAWA BARAT,3217.0,BANDUNG BARAT,November,1471.7487901972668
JAWA BARAT,3218.0,PANGANDARAN,November,641.8103282965401
JAWA BARAT,3271.0,BOGOR,November,5.15
JAWA BARAT,3272.0,SUKABUMI,November,51.97
JAWA BARAT,3273.0,BANDUNG,November,136.57913642803103
JAWA BARAT,3274.0,CIREBON,November,0.0
JAWA BARAT,3275.0,BEKASI,November,24.621901707708698
JAWA BARAT,3276.0,DEPOK,November,0.0
JAWA BARAT,3277.0,CIMAHI,November,5.67
JAWA BARAT,3278.0,TASIKMALAYA,November,597.9256492384112
JAWA BARAT,3279.0,BANJAR,November,4.125394427337541
JAWA TENGAH,3301.0,CILACAP,November,2509.337749626918
JAWA TENGAH,3302.0,BANYUMAS,November,1347.0680492187714
JAWA TENGAH,3303.0,PURBALINGGA,November,2420.3204784543736
JAWA TENGAH,3304.0,BANJARNEGARA,November,448.0938489885296
JAWA TENGAH,3305.0,KEBUMEN,November,7.739211083375926
JAWA TENGAH,3306.0,PURWOREJO,November,926.3790964195924
JAWA TENGAH,3307.0,WONOSOBO,November,759.147779969627
JAWA TENGAH,3308.0,MAGELANG,November,2010.535006078546
JAWA TENGAH,3309.0,BOYOLALI,November,3796.9336701123357
JAWA TENGAH,3310.0,KLATEN,November,2232.5682495561823
JAWA TENGAH,3311.0,SUKOHARJO,November,2550.557176332463
JAWA TENGAH,3312.0,WONOGIRI,November,2997.16388837483
JAWA TENGAH,3313.0,KARANGANYAR,November,4347.140489439744
JAWA TENGAH,3314.0,SRAGEN,November,11112.281879914999
JAWA TENGAH,3315.0,GROBOGAN,November,66.04
JAWA TENGAH,3316.0,BLORA,November,2321.727335914603
JAWA TENGAH,3317.0,REMBANG,November,123.36138263064663
JAWA TENGAH,3318.0,PATI,November,3622.18067168959
JAWA TENGAH,3319.0,KUDUS,November,924.730622475466
JAWA TENGAH,3320.0,JEPARA,November,1080.835706005536
JAWA TENGAH,3321.0,DEMAK,November,248.44175641449203
JAWA TENGAH,3322.0,SEMARANG,November,541.787413385004
JAWA TENGAH,3323.0,TEMANGGUNG,November,199.80256288510955
JAWA TENGAH,3324.0,KENDAL,November,692.0302545991112
JAWA TENGAH,3325.0,BATANG,November,1181.6954471333365
JAWA TENGAH,3326.0,PEKALONGAN,November,537.1991643338281
JAWA TENGAH,3327.0,PEMALANG,November,2645.893259758235
JAWA TENGAH,3328.0,TEGAL,November,2052.3738663946606
JAWA TENGAH,3329.0,BREBES,November,3848.4683428012804
JAWA TENGAH,3371.0,MAGELANG,November,9.75
JAWA TENGAH,3372.0,SURAKARTA,November,0.99
JAWA TENGAH,3373.0,SALATIGA,November,83.72
JAWA TENGAH,3374.0,SEMARANG,November,47.853503732008946
JAWA TENGAH,3375.0,PEKALONGAN,November,0.0
JAWA TENGAH,3376.0,TEGAL,November,0.0
DI YOGYAKARTA,3401.0,KULON PROGO,November,0.18547181070501714
DI YOGYAKARTA,3402.0,BANTUL,November,840.3890054114288
DI YOGYAKARTA,3403.0,GUNUNG KIDUL,November,550.542022858852
DI YOGYAKARTA,3404.0,SLEMAN,November,1692.7574770511276
DI YOGYAKARTA,3471.0,YOGYAKARTA,November,1.18
JAWA TIMUR,3501.0,PACITAN,November,71.53169228239359
JAWA TIMUR,3502.0,PONOROGO,November,1096.453678872491
JAWA TIMUR,3503.0,TRENGGALEK,November,542.153248918782
JAWA TIMUR,3504.0,TULUNGAGUNG,November,1812.3152167232915
JAWA TIMUR,3505.0,BLITAR,November,1863.302132938654
JAWA TIMUR,3506.0,KEDIRI,November,892.6391523524176
JAWA TIMUR,3507.0,MALANG,November,3157.4548898095936
JAWA TIMUR,3508.0,LUMAJANG,November,2988.460230747028
JAWA TIMUR,3509.0,JEMBER,November,3502.540000000001
JAWA TIMUR,3510.0,BANYUWANGI,November,4118.176277297246
JAWA TIMUR,3511.0,BONDOWOSO,November,2413.3941119177084
JAWA TIMUR,3512.0,SITUBONDO,November,1429.6431967498565
JAWA TIMUR,3513.0,PROBOLINGGO,November,744.517268331578
JAWA TIMUR,3514.0,PASURUAN,November,3847.333759312624
JAWA TIMUR,3515.0,SIDOARJO,November,3366.1699999999996
JAWA TIMUR,3516.0,MOJOKERTO,November,1630.5113877568078
JAWA TIMUR,3517.0,JOMBANG,November,639.398746029607
JAWA TIMUR,3518.0,NGANJUK,November,2782.780988848197
JAWA TIMUR,3519.0,MADIUN,November,7266.345939945755
JAWA TIMUR,3520.0,MAGETAN,November,4007.9136827706448
JAWA TIMUR,3521.0,NGAWI,November,15913.244774611938
JAWA TIMUR,3522.0,BOJONEGORO,November,4952.7688978270035
JAWA TIMUR,3523.0,TUBAN,November,1771.5563026948257
JAWA TIMUR,3524.0,LAMONGAN,November,228.27378604327197
JAWA TIMUR,3525.0,GRESIK,November,2214.628304709297
JAWA TIMUR,3526.0,BANGKALAN,November,161.65948229041516
JAWA TIMUR,3527.0,SAMPANG,November,60.26081459466753
JAWA TIMUR,3528.0,PAMEKASAN,November,1.1850922769290748
JAWA TIMUR,3529.0,SUMENEP,November,61.567776941196264
JAWA TIMUR,3571.0,KEDIRI,November,0.0
JAWA TIMUR,3572.0,BLITAR,November,0.0
JAWA TIMUR,3573.0,MALANG,November,206.43
JAWA TIMUR,3574.0,PROBOLINGGO,November,0.6473851711796316
JAWA TIMUR,3575.0,PASURUAN,November,293.07
JAWA TIMUR,3576.0,MOJOKERTO,November,18.547343087221865
JAWA TIMUR,3577.0,MADIUN,November,252.45999999999998
JAWA TIMUR,3578.0,SURABAYA,November,54.31534952034836
JAWA TIMUR,3579.0,BATU,November,6.94
BANTEN,3601.0,PANDEGLANG,November,1147.0732119048034
BANTEN,3602.0,LEBAK,November,1591.0390844601866
BANTEN,3603.0,TANGERANG,November,1331.269440237227
BANTEN,3604.0,SERANG,November,1761.5061780153014
BANTEN,3671.0,TANGERANG,November,5.06
BANTEN,3672.0,CILEGON,November,49.722687212257256
BANTEN,3673.0,SERANG,November,63.50754188299807
BANTEN,3674.0,TANGERANG SELATAN,November,0.0
BALI,5101.0,JEMBRANA,November,469.2957037231906
BALI,5102.0,TABANAN,November,1971.9323877833976
BALI,5103.0,BADUNG,November,1224.4
BALI,5104.0,GIANYAR,November,1635.33
BALI,5105.0,KLUNGKUNG,November,232.29000000000002
BALI,5106.0,BANGLI,November,140.2
BALI,5107.0,KARANGASEM,November,1187.9155084545594
BALI,5108.0,BULELENG,November,560.6847865221365
BALI,5171.0,DENPASAR,November,708.6533910041452
NUSA TENGGARA BARAT,5201.0,LOMBOK BARAT,November,417.2689925921986
NUSA TENGGARA BARAT,5202.0,LOMBOK TENGAH,November,1474.8000437081064
NUSA TENGGARA BARAT,5203.0,LOMBOK TIMUR,November,1661.2655701846438
NUSA TENGGARA BARAT,5204.0,SUMBAWA,November,1174.251447237129
NUSA TENGGARA BARAT,5205.0,DOMPU,November,913.8383201205922
NUSA TENGGARA BARAT,5206.0,BIMA,November,2719.3985309295986
NUSA TENGGARA BARAT,5207.0,SUMBAWA BARAT,November,347.9123786504562
NUSA TENGGARA BARAT,5208.0,LOMBOK UTARA,November,0.7005830692564331
NUSA TENGGARA BARAT,5271.0,MATARAM,November,39.05367802871499
NUSA TENGGARA BARAT,5272.0,BIMA,November,165.83515220229611
NUSA TENGGARA TIMUR,5301.0,SUMBA BARAT,November,430.77473417489256
NUSA TENGGARA TIMUR,5302.0,SUMBA TIMUR,November,778.2157857589366
NUSA TENGGARA TIMUR,5303.0,KUPANG,November,1203.1599999999999
NUSA TENGGARA TIMUR,5304.0,TIMOR TENGAH SELATAN,November,347.70000000000005
NUSA TENGGARA TIMUR,5305.0,TIMOR TENGAH UTARA,November,564.78
NUSA TENGGARA TIMUR,5306.0,BELU,November,18.99
NUSA TENGGARA TIMUR,5307.0,ALOR,November,51.67
NUSA TENGGARA TIMUR,5308.0,LEMBATA,November,0.0
NUSA TENGGARA TIMUR,5309.0,FLORES TIMUR,November,11.799331379806683
NUSA TENGGARA TIMUR,5310.0,SIKKA,November,111.86
NUSA TENGGARA TIMUR,5311.0,ENDE,November,457.39
NUSA TENGGARA TIMUR,5312.0,NGADA,November,392.78
NUSA TENGGARA TIMUR,5313.0,MANGGARAI,November,2394.56
NUSA TENGGARA TIMUR,5314.0,ROTE NDAO,November,511.52005880343165
NUSA TENGGARA TIMUR,5315.0,MANGGARAI BARAT,November,352.07
NUSA TENGGARA TIMUR,5316.0,SUMBA TENGAH,November,82.63
NUSA TENGGARA TIMUR,5317.0,SUMBA BARAT DAYA,November,68.2
NUSA TENGGARA TIMUR,5318.0,NAGEKEO,November,1174.49
NUSA TENGGARA TIMUR,5319.0,MANGGARAI TIMUR,November,1665.879648717258
NUSA TENGGARA TIMUR,5320.0,SABU RAIJUA,November,0.0
NUSA TENGGARA TIMUR,5321.0,MALAKA,November,699.8399999999999
NUSA TENGGARA TIMUR,5371.0,KUPANG,November,29.26
KALIMANTAN BARAT,6101.0,SAMBAS,November,2756.4117264546576
KALIMANTAN BARAT,6102.0,BENGKAYANG,November,83.63221852868168
KALIMANTAN BARAT,6103.0,LANDAK,November,1445.8241650629573
KALIMANTAN BARAT,6104.0,MEMPAWAH,November,1557.97245469973
KALIMANTAN BARAT,6105.0,SANGGAU,November,831.7417620091436
KALIMANTAN BARAT,6106.0,KETAPANG,November,266.2177433108728
KALIMANTAN BARAT,6107.0,SINTANG,November,218.34732252638315
KALIMANTAN BARAT,6108.0,KAPUAS HULU,November,96.72641798860555
KALIMANTAN BARAT,6109.0,SEKADAU,November,140.69151634598308
KALIMANTAN BARAT,6110.0,MELAWI,November,52.58407893753574
KALIMANTAN BARAT,6111.0,KAYONG UTARA,November,262.2855179005447
KALIMANTAN BARAT,6112.0,KUBU RAYA,November,603.9078933337576
KALIMANTAN BARAT,6171.0,PONTIANAK,November,0.039732299086302075
KALIMANTAN BARAT,6172.0,SINGKAWANG,November,0.13512596859610887
KALIMANTAN TENGAH,6201.0,KOTAWARINGIN BARAT,November,0.0
KALIMANTAN TENGAH,6202.0,KOTAWARINGIN TIMUR,November,424.6729707009238
KALIMANTAN TENGAH,6203.0,KAPUAS,November,396.5194139371422
KALIMANTAN TENGAH,6204.0,BARITO SELATAN,November,7.798672724971781
KALIMANTAN TENGAH,6205.0,BARITO UTARA,November,1.400921146468804
KALIMANTAN TENGAH,6206.0,SUKAMARA,November,0.0009539843756170932
KALIMANTAN TENGAH,6207.0,LAMANDAU,November,20.409453186883177
KALIMANTAN TENGAH,6208.0,SERUYAN,November,5.639029834122919
KALIMANTAN TENGAH,6209.0,KATINGAN,November,0.0
KALIMANTAN TENGAH,6210.0,PULANG PISAU,November,0.35801940481916134
KALIMANTAN TENGAH,6211.0,GUNUNG MAS,November,0.0
KALIMANTAN TENGAH,6212.0,BARITO TIMUR,November,808.5321133869088
KALIMANTAN TENGAH,6213.0,MURUNG RAYA,November,0.0
KALIMANTAN TENGAH,6271.0,PALANGKA RAYA,November,0.0
KALIMANTAN SELATAN,6301.0,TANAH LAUT,November,70.48362540920067
KALIMANTAN SELATAN,6302.0,KOTABARU,November,177.1859368681722
KALIMANTAN SELATAN,6303.0,BANJAR,November,1578.1701788095927
KALIMANTAN SELATAN,6304.0,BARITO KUALA,November,39.73
KALIMANTAN SELATAN,6305.0,TAPIN,November,1425.5967162948407
KALIMANTAN SELATAN,6306.0,HULU SUNGAI SELATAN,November,6842.3250271051675
KALIMANTAN SELATAN,6307.0,HULU SUNGAI TENGAH,November,271.5226423483096
KALIMANTAN SELATAN,6308.0,HULU SUNGAI UTARA,November,4559.6648987509225
KALIMANTAN SELATAN,6309.0,TABALONG,November,696.8863804722876
KALIMANTAN SELATAN,6310.0,TANAH BUMBU,November,1725.3928285792836
KALIMANTAN SELATAN,6311.0,BALANGAN,November,13.990290480574213
KALIMANTAN SELATAN,6371.0,BANJARMASIN,November,56.22
KALIMANTAN SELATAN,6372.0,BANJAR BARU,November,1.439525951115112
KALIMANTAN TIMUR,6401.0,PASER,November,608.7680294046813
KALIMANTAN TIMUR,6402.0,KUTAI BARAT,November,45.56
KALIMANTAN TIMUR,6403.0,KUTAI KARTANEGARA,November,854.0658198794173
KALIMANTAN TIMUR,6404.0,KUTAI TIMUR,November,144.37133915639157
KALIMANTAN TIMUR,6405.0,BERAU,November,113.43100319002372
KALIMANTAN TIMUR,6409.0,PENAJAM PASER UTARA,November,471.61143812641774
KALIMANTAN TIMUR,6411.0,MAHAKAM HULU,November,0.0
KALIMANTAN TIMUR,6471.0,BALIKPAPAN,November,0.0
KALIMANTAN TIMUR,6472.0,SAMARINDA,November,34.08
KALIMANTAN TIMUR,6474.0,BONTANG,November,0.0
KALIMANTAN UTARA,6501.0,MALINAU,November,0.0
KALIMANTAN UTARA,6502.0,BULUNGAN,November,19.418217333015953
KALIMANTAN UTARA,6503.0,TANA TIDUNG,November,0.0
KALIMANTAN UTARA,6504.0,NUNUKAN,November,109.43992740519074
KALIMANTAN UTARA,6571.0,TARAKAN,November,0.0
SULAWESI UTARA,7101.0,BOLAANG MONGONDOW,November,2344.1299999999997
SULAWESI UTARA,7102.0,MINAHASA,November,616.62
SULAWESI UTARA,7103.0,KEPULAUAN SANGIHE,November,0.0
SULAWESI UTARA,7104.0,KEPULAUAN TALAUD,November,0.29
SULAWESI UTARA,7105.0,MINAHASA SELATAN,November,186.83999999999997
SULAWESI UTARA,7106.0,MINAHASA UTARA,November,152.3
SULAWESI UTARA,7107.0,BOLAANG MONGONDOW UTARA,November,108.67
SULAWESI UTARA,7108.0,SIAU TAGULANDANG BIARO,November,0.0
SULAWESI UTARA,7109.0,MINAHASA TENGGARA,November,128.88
SULAWESI UTARA,7110.0,BOLAANG MONGONDOW SELATAN,November,180.55
SULAWESI UTARA,7111.0,BOLAANG MONGONDOW TIMUR,November,37.62
SULAWESI UTARA,7171.0,MANADO,November,0.0
SULAWESI UTARA,7172.0,BITUNG,November,0.0
SULAWESI UTARA,7173.0,TOMOHON,November,48.809999999999995
SULAWESI UTARA,7174.0,KOTAMOBAGU,November,111.35
SULAWESI TENGAH,7201.0,BANGGAI KEPULAUAN,November,70.45312607193604
SULAWESI TENGAH,7202.0,BANGGAI,November,8209.721962645963
SULAWESI TENGAH,7203.0,MOROWALI,November,448.77337163004165
SULAWESI TENGAH,7204.0,POSO,November,576.5500000000001
SULAWESI TENGAH,7205.0,DONGGALA,November,1024.1466815306692
SULAWESI TENGAH,7206.0,TOLI-TOLI,November,526.0632236273528
SULAWESI TENGAH,7207.0,BUOL,November,570.0154394958893
SULAWESI TENGAH,7208.0,PARIGI MOUTONG,November,1441.8515445354794
SULAWESI TENGAH,7209.0,TOJO UNA-UNA,November,257.9894906118326
SULAWESI TENGAH,7210.0,SIGI,November,1495.5421470889735
SULAWESI TENGAH,7211.0,BANGGAI LAUT,November,0.0
SULAWESI TENGAH,7212.0,MOROWALI UTARA,November,1755.4953928952684
SULAWESI TENGAH,7271.0,PALU,November,25.34850129051617
SULAWESI SELATAN,7301.0,KEPULAUAN SELAYAR,November,0.0
SULAWESI SELATAN,7302.0,BULUKUMBA,November,327.35
SULAWESI SELATAN,7303.0,BANTAENG,November,169.62
SULAWESI SELATAN,7304.0,JENEPONTO,November,346.2605946140265
SULAWESI SELATAN,7305.0,TAKALAR,November,920.2832071522923
SULAWESI SELATAN,7306.0,GOWA,November,4718.379999999999
SULAWESI SELATAN,7307.0,SINJAI,November,1176.53
SULAWESI SELATAN,7308.0,MAROS,November,1053.3150031644986
SULAWESI SELATAN,7309.0,PANGKAJENE DAN KEPULAUAN,November,0.035133295271511836
SULAWESI SELATAN,7310.0,BARRU,November,0.0
SULAWESI SELATAN,7311.0,BONE,November,4443.722319672246
SULAWESI SELATAN,7312.0,SOPPENG,November,627.1364423530692
SULAWESI SELATAN,7313.0,WAJO,November,7745.38128636575
SULAWESI SELATAN,7314.0,SIDENRENG RAPPANG,November,2227.228081434717
SULAWESI SELATAN,7315.0,PINRANG,November,16637.52684081711
SULAWESI SELATAN,7316.0,ENREKANG,November,608.00125276823
SULAWESI SELATAN,7317.0,LUWU,November,10333.123436858032
SULAWESI SELATAN,7318.0,TANA TORAJA,November,375.28
SULAWESI SELATAN,7322.0,LUWU UTARA,November,3629.472365417259
SULAWESI SELATAN,7325.0,LUWU TIMUR,November,12426.640000000001
SULAWESI SELATAN,7326.0,TORAJA UTARA,November,105.51
SULAWESI SELATAN,7371.0,MAKASSAR,November,323.09000000000003
SULAWESI SELATAN,7372.0,PAREPARE,November,2.752350351694499
SULAWESI SELATAN,7373.0,PALOPO,November,628.36
SULAWESI TENGGARA,7401.0,BUTON,November,87.61
SULAWESI TENGGARA,7402.0,MUNA,November,0.0015309799965496733
SULAWESI TENGGARA,7403.0,KONAWE,November,2759.1213788137084
SULAWESI TENGGARA,7404.0,KOLAKA,November,186.34334210372432
SULAWESI TENGGARA,7405.0,KONAWE SELATAN,November,2844.07
SULAWESI TENGGARA,7406.0,BOMBANA,November,486.97
SULAWESI TENGGARA,7407.0,WAKATOBI,November,0.0
SULAWESI TENGGARA,7408.0,KOLAKA UTARA,November,187.10993738624728
SULAWESI TENGGARA,7409.0,BUTON UTARA,November,48.61555952592841
SULAWESI TENGGARA,7410.0,KONAWE UTARA,November,335.77000000000004
SULAWESI TENGGARA,7411.0,KOLAKA TIMUR,November,4081.3157924232955
SULAWESI TENGGARA,7412.0,KONAWE KEPULAUAN,November,28.087839868784048
SULAWESI TENGGARA,7413.0,MUNA BARAT,November,53.34944238375621
SULAWESI TENGGARA,7414.0,BUTON TENGAH,November,0.0
SULAWESI TENGGARA,7415.0,BUTON SELATAN,November,0.0
SULAWESI TENGGARA,7471.0,KENDARI,November,0.0
SULAWESI TENGGARA,7472.0,BAUBAU,November,69.82
GORONTALO,7501.0,BOALEMO,November,996.4843217339547
GORONTALO,7502.0,GORONTALO,November,420.5656316144696
GORONTALO,7503.0,POHUWATO,November,889.9777565013904
GORONTALO,7504.0,BONE BOLANGO,November,14.755190903368904
GORONTALO,7505.0,GORONTALO UTARA,November,190.21
GORONTALO,7571.0,GORONTALO,November,7.61
SULAWESI BARAT,7601.0,MAJENE,November,12.82
SULAWESI BARAT,7602.0,POLEWALI MANDAR,November,493.51
SULAWESI BARAT,7603.0,MAMASA,November,1077.0600000000002
